timestamp,client_name,vm_id,ip,os,total_gb,used_gb,free_gb,used_percent
2025-05-25 00:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,57.86,92.14,38.6
2025-05-25 01:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,57.96,92.04,38.6
2025-05-25 02:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.03,91.97,38.7
2025-05-25 03:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.14,91.86,38.8
2025-05-25 04:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.24,91.76,38.8
2025-05-25 05:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.32,91.68,38.9
2025-05-25 06:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.41,91.59,38.9
2025-05-25 07:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.51,91.49,39.0
2025-05-25 08:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.59,91.41,39.1
2025-05-25 09:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.65,91.35,39.1
2025-05-25 10:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.74,91.26,39.2
2025-05-25 11:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.85,91.15,39.2
2025-05-25 12:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,58.96,91.04,39.3
2025-05-25 13:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,59.06,90.94,39.4
2025-05-25 14:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,51.87,98.13,34.6
2025-05-25 15:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,51.95,98.05,34.6
2025-05-25 16:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,52.07,97.93,34.7
2025-05-25 17:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,42.73,107.27,28.5
2025-05-25 18:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,42.82,107.18,28.5
2025-05-25 19:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,42.92,107.08,28.6
2025-05-25 20:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.03,106.97,28.7
2025-05-25 21:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.12,106.88,28.7
2025-05-25 22:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.23,106.77,28.8
2025-05-25 23:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.33,106.67,28.9
2025-05-26 00:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.43,106.57,29.0
2025-05-26 01:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.55,106.45,29.0
2025-05-26 02:48:31,Client 7,C7VM1,10.6.1.1,Debian 10,150,43.67,106.33,29.1
