timestamp,client_name,vm_id,ip,os,total_gb,used_gb,free_gb,used_percent
2025-05-25 00:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,129.89,320.11,28.9
2025-05-25 01:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,129.98,320.02,28.9
2025-05-25 02:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,130.07,319.93,28.9
2025-05-25 03:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,130.15,319.85,28.9
2025-05-25 04:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,108.2,341.8,24.0
2025-05-25 05:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,108.29,341.71,24.1
2025-05-25 06:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,87.79,362.21,19.5
2025-05-25 07:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,87.86,362.14,19.5
2025-05-25 08:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,87.95,362.05,19.5
2025-05-25 09:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,88.03,361.97,19.6
2025-05-25 10:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,88.09,361.91,19.6
2025-05-25 11:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,74.77,375.23,16.6
2025-05-25 12:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,74.84,375.16,16.6
2025-05-25 13:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,74.92,375.08,16.6
2025-05-25 14:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,74.98,375.02,16.7
2025-05-25 15:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,75.06,374.94,16.7
2025-05-25 16:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,75.13,374.87,16.7
2025-05-25 17:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,75.19,374.81,16.7
2025-05-25 18:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,75.29,374.71,16.7
2025-05-25 19:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,75.38,374.62,16.8
2025-05-25 20:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,62.77,387.23,13.9
2025-05-25 21:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,62.82,387.18,14.0
2025-05-25 22:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,62.9,387.1,14.0
2025-05-25 23:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,62.99,387.01,14.0
2025-05-26 00:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.05,386.95,14.0
2025-05-26 01:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.16,386.84,14.0
2025-05-26 02:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.24,386.76,14.1
2025-05-26 03:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.3,386.7,14.1
2025-05-26 04:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.36,386.64,14.1
2025-05-26 05:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.45,386.55,14.1
2025-05-26 06:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.54,386.46,14.1
2025-05-26 07:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.65,386.35,14.1
2025-05-26 08:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.7,386.3,14.2
2025-05-26 09:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.79,386.21,14.2
2025-05-26 10:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.85,386.15,14.2
2025-05-26 11:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,63.91,386.09,14.2
2025-05-26 12:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.02,385.98,14.2
2025-05-26 13:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.09,385.91,14.2
2025-05-26 14:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.18,385.82,14.3
2025-05-26 15:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.25,385.75,14.3
2025-05-26 16:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.33,385.67,14.3
2025-05-26 17:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.4,385.6,14.3
2025-05-26 18:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.49,385.51,14.3
2025-05-26 19:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.6,385.4,14.4
2025-05-26 20:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.72,385.28,14.4
2025-05-26 21:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.82,385.18,14.4
2025-05-26 22:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,64.93,385.07,14.4
2025-05-26 23:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,65.0,385.0,14.4
2025-05-27 00:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,65.06,384.94,14.5
2025-05-27 01:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,65.17,384.83,14.5
2025-05-27 02:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,65.24,384.76,14.5
2025-05-27 03:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,65.32,384.68,14.5
2025-05-27 04:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.2,408.8,9.2
2025-05-27 05:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.28,408.72,9.2
2025-05-27 06:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.36,408.64,9.2
2025-05-27 07:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.43,408.57,9.2
2025-05-27 08:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.54,408.46,9.2
2025-05-27 09:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.65,408.35,9.3
2025-05-27 10:48:31,Client 9,C9VM1,10.8.1.1,Windows Server 2012,450,41.76,408.24,9.3
