timestamp,client_name,vm_id,ip,os,total_gb,used_gb,free_gb,used_percent
2025-05-25 00:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.05,127.95,48.8
2025-05-25 01:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.2,127.8,48.9
2025-05-25 02:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.31,127.69,48.9
2025-05-25 03:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.47,127.53,49.0
2025-05-25 04:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.59,127.41,49.0
2025-05-25 05:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.73,127.27,49.1
2025-05-25 06:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,122.86,127.14,49.1
2025-05-25 07:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.11,133.89,46.4
2025-05-25 08:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.27,133.73,46.5
2025-05-25 09:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.38,133.62,46.6
2025-05-25 10:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.5,133.5,46.6
2025-05-25 11:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.62,133.38,46.6
2025-05-25 12:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.74,133.26,46.7
2025-05-25 13:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,116.87,133.13,46.7
2025-05-25 14:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.02,132.98,46.8
2025-05-25 15:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.17,132.83,46.9
2025-05-25 16:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.28,132.72,46.9
2025-05-25 17:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.4,132.6,47.0
2025-05-25 18:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.51,132.49,47.0
2025-05-25 19:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.62,132.38,47.0
2025-05-25 20:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.73,132.27,47.1
2025-05-25 21:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.85,132.15,47.1
2025-05-25 22:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,117.96,132.04,47.2
2025-05-25 23:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,118.1,131.9,47.2
2025-05-26 00:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,118.21,131.79,47.3
2025-05-26 01:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,118.35,131.65,47.3
2025-05-26 02:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,148.39,101.61,59.4
2025-05-26 03:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,148.55,101.45,59.4
2025-05-26 04:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,148.69,101.31,59.5
2025-05-26 05:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,148.81,101.19,59.5
2025-05-26 06:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,148.92,101.08,59.6
2025-05-26 07:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,149.05,100.95,59.6
2025-05-26 08:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,149.16,100.84,59.7
2025-05-26 09:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,137.61,112.39,55.0
2025-05-26 10:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,137.74,112.26,55.1
2025-05-26 11:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.17,126.83,49.3
2025-05-26 12:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.29,126.71,49.3
2025-05-26 13:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.44,126.56,49.4
2025-05-26 14:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.59,126.41,49.4
2025-05-26 15:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.74,126.26,49.5
2025-05-26 16:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.86,126.14,49.5
2025-05-26 17:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,123.97,126.03,49.6
2025-05-26 18:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,124.11,125.89,49.6
2025-05-26 19:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,124.24,125.76,49.7
2025-05-26 20:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,124.4,125.6,49.8
2025-05-26 21:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,124.55,125.45,49.8
2025-05-26 22:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,124.66,125.34,49.9
2025-05-26 23:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,121.69,128.31,48.7
2025-05-27 00:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,115.08,134.92,46.0
2025-05-27 01:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,138.7,111.3,55.5
2025-05-27 02:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,138.81,111.19,55.5
2025-05-27 03:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,138.98,111.02,55.6
2025-05-27 04:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.1,110.9,55.6
2025-05-27 05:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.21,110.79,55.7
2025-05-27 06:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.34,110.66,55.7
2025-05-27 07:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.5,110.5,55.8
2025-05-27 08:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.66,110.34,55.9
2025-05-27 09:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.82,110.18,55.9
2025-05-27 10:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,139.97,110.03,56.0
2025-05-27 11:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,140.11,109.89,56.0
2025-05-27 12:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.16,120.84,51.7
2025-05-27 13:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.28,120.72,51.7
2025-05-27 14:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.39,120.61,51.8
2025-05-27 15:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.5,120.5,51.8
2025-05-27 16:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.65,120.35,51.9
2025-05-27 17:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.79,120.21,51.9
2025-05-27 18:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,129.91,120.09,52.0
2025-05-27 19:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.03,119.97,52.0
2025-05-27 20:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.19,119.81,52.1
2025-05-27 21:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.35,119.65,52.1
2025-05-27 22:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.5,119.5,52.2
2025-05-27 23:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.62,119.38,52.2
2025-05-28 00:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.78,119.22,52.3
2025-05-28 01:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,130.93,119.07,52.4
2025-05-28 02:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.06,118.94,52.4
2025-05-28 03:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.2,118.8,52.5
2025-05-28 04:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.35,118.65,52.5
2025-05-28 05:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.51,118.49,52.6
2025-05-28 06:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.67,118.33,52.7
2025-05-28 07:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.78,118.22,52.7
2025-05-28 08:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,131.91,118.09,52.8
2025-05-28 09:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,132.07,117.93,52.8
2025-05-28 10:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,132.23,117.77,52.9
2025-05-28 11:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,132.38,117.62,53.0
2025-05-28 12:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,132.51,117.49,53.0
2025-05-28 13:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,132.67,117.33,53.1
2025-05-28 14:48:31,Client 2,C2VM1,10.1.1.1,Ubuntu 20.04 LTS,250,132.83,117.17,53.1
